source_id,abs_mag,bp_rp,spectral_type,distance_pc,estimated_mass,is_sun_like
939599584345993984,11.144920554717942,2.8731775,M,13.27202799413217,0.2293548585838535,False
947873070043423744,12.008254073570221,3.1510305,M,56.91342020759779,0.18800724811416628,False
947966494171826688,5.447625680150718,0.92804337,G,50.86001266306885,0.8516034888440066,True
951164595540503040,11.948073297453263,3.0564375,M,40.39220301608274,0.1906306243441659,False
957065124691649280,13.223745953221096,3.6275425,M,44.573917955720326,0.14211025039915126,False
961439802283033728,6.144530614942597,1.190958,K,33.94978880872394,0.725348869490798,False
964253280741075840,16.82168080881049,1.3017883,K,49.57747888462651,0.06206287916590816,False
969912574464122624,10.56689410097168,2.723176,M,39.32223368561434,0.2620056096840995,False
971499272821709440,10.824746979082892,2.6221266,M,14.7927052609327,0.24690239465923694,False
971766243696088448,10.948919816113044,2.8636904,M,56.2538740881324,0.2399429634622046,False
974078692740804736,12.509206489815403,3.5580816,M,55.26888485580958,0.16752489369398635,False
974491451981900160,15.19951654017076,1.3058758,K,54.85561544977959,0.09016715067582659,False
975468647237410944,12.011661294291068,3.090435,M,59.92840804668488,0.18785980645829684,False
975925219440361216,8.544771379096094,2.0670147,M,29.626621163140225,0.41737156912298734,False
976045444164676480,2.9972681823632,0.4959364,F,59.763725664890565,1.4971771206868874,False
976502428685177216,9.671409948336684,2.367962,M,51.19385220689519,0.3220023232649347,False
977510199811139584,12.715229470499324,3.4232779,M,60.20504784993819,0.15976331118328332,False
977554107260770432,9.491826590362617,2.4343653,M,37.46765235225614,0.3355964367308487,False
980384254488328448,12.12326760956812,,M,28.363216374923724,0.18309363168345363,False
980776191726682112,14.568752537268788,4.2614117,M,46.82861276139637,0.10426168665173834,False
981892539625776256,5.178093342748111,0.9357829,G,42.59512837235002,0.9061303265979963,True
982196799404971392,10.884692981398034,2.7872458,M,26.60092898168828,0.2435177945473844,False
984602805724340608,11.038071514960782,2.8594522,M,24.062297777721117,0.23506764071998212,False
986749670897589504,9.84726966309031,2.2444382,M,44.178835822097206,0.30922388605011714,False
992613881805068544,10.631017214292527,2.459752,M,48.90176757241839,0.2581655438677295,False
992785646135669504,7.253685841541311,1.5813217,K,33.48047660572896,0.5618642706098835,False
993168585420889472,12.270695409801698,3.138606,M,44.89863295055558,0.1769825544038904,False
995166260610754048,10.694349997629493,2.7098455,M,45.269719181421095,0.2544280563485515,False
999606947556780544,10.944777831046903,3.0823584,M,53.193557203445934,0.24017191277880312,False
1003703727881026304,2.1807170331798957,1.0979371,G,50.367492839299,1.8068757807867684,False
1014895725459025024,5.1767756250503165,0.9623318,G,56.88970411427682,0.9064053024907988,True
1018579192491517952,10.990966241500818,2.7867794,M,52.37742597031748,0.23763115333571533,False
1024245456945924736,11.392136660348445,3.0294533,M,31.801255635213813,0.21666378908936673,False
1025555456330679168,10.011026579342335,2.6685257,M,60.44632253026565,0.297781245500455,False
1028755206966173440,2.0841208633706954,1.1795616,K,59.49529569387858,1.8475147470485163,False
1030969657743428992,14.246238750373548,4.3238993,M,45.97626103929761,0.11229906102156766,False
1031554907167231872,15.79628370914647,4.0911083,M,40.87199703516599,0.0785907854274878,False
1037131492704550656,19.733457038603103,2.713087,M,13.751427778322254,0.0317434624522666,False
1039599307898483072,9.567257584214122,2.551732,M,52.89732167400631,0.3298179147622277,False
1040020803104475520,10.455529004561765,2.8686266,M,49.62388927089462,0.2688110390304178,False
1044968502349297024,9.246611046970715,,M,36.5277053225189,0.35509037069153404,False
1046397901825933440,12.253451400037797,3.149457,M,47.87910460440133,0.17768667474968008,False
1046967380129931904,13.578288160311956,4.250849,M,44.738391735478594,0.13096980592641566,False
1047559604579391872,6.494322194559411,1.3584733,K,23.510407737139737,0.6692182571040266,False
1047912479093335168,15.560800528400998,3.9827766,M,46.33663526679844,0.08296978164839668,False
1049130188221344512,10.067740374532168,2.596199,M,56.61601857627914,0.29391785028705925,False
1049842809194771328,10.189719150832218,2.4727468,M,47.77507415581972,0.2857775343760318,False
1051152052666113152,13.736535302231013,3.994938,M,42.6834523991053,0.1262834592144762,False
1057879895596316416,9.517098524738817,1.8302937,M,24.74295099874253,0.33364924583266287,False
1065792668464776960,8.104750859274978,1.940815,M,37.87325466640876,0.4618754874410167,False
1066086650386220288,10.721496464191215,2.6624012,M,29.26123871568208,0.25284266172306713,False
819341844383082880,12.104207066412538,3.0341768,M,37.26663559386076,0.18389896854099824,False
819441178386727424,11.140802725147449,2.8405542,M,33.99254295098299,0.229572428031394,False
819441178386727680,8.213047480405216,1.9788179,M,33.97749082874485,0.45050047368414153,False
820428471109518080,8.796837769920156,2.1468801,M,57.41009242148065,0.39383673557374527,False
822482564987796096,11.745857526796788,3.1791801,M,51.16628607032276,0.19971663833295972,False
825160940954112128,9.830689731555179,2.4943285,M,25.755254973211816,0.31040665718057614,False
826522617385730304,4.956212701268013,0.86685705,G,33.2708717131629,0.9536274197112784,True
829201130794683520,8.701888489894687,2.01435,M,48.52617968634189,0.40254195456937897,False
831444237591553024,5.492328585492874,1.0867004,G,59.11380067977594,0.842882702582188,True
831757976362283136,8.843854836070129,2.1286669,M,27.065648214889556,0.38959602429725193,False
834256272936931968,12.741661481290123,3.3317013,M,56.527802631581565,0.1587939134177366,False
834616362995049088,4.0915789930352275,0.78077555,F,46.80955596061026,1.1637028573795176,False
836058509934001536,6.866501342331446,1.5017033,K,58.5300818621729,0.6142566484110396,False
837423691059235456,12.400478064140977,3.195963,M,52.6393826382566,0.17177192930679275,False
838065049935700864,10.507890978522779,2.7127466,M,52.53684690999216,0.26558950049683777,False
839937346440029824,10.406358877026339,2.8251925,M,56.71425409151583,0.27187176852726874,False
843330572464956416,6.370689823194898,1.2059584,K,46.50296406236799,0.6885429211112841,False
843525946234740864,14.451624285842774,4.3528824,M,33.38324446805011,0.1071118625910306,False
846401890694528896,13.72863833172166,3.9144258,M,37.73522411346368,0.12651329496484248,False
846793900950016768,10.16513323072846,2.5201597,M,24.0236146994448,0.2873999425119611,False
847330325186182912,11.005034060754603,2.8285065,M,18.716213379640987,0.2368626555097682,False
847398254388545792,10.362041464200386,2.9076147,M,41.48330094622593,0.2746602769142118,False
850605735964206720,12.012932803848468,0.043240547,A,55.36833185593975,0.18780481368595203,False
854034047579787264,10.025956819417717,2.3968887,M,38.09637351541432,0.29675928638020477,False
854736188833489152,9.772725028453427,2.1508198,M,40.30595301625795,0.31457738443456545,False
856212626790865280,11.031256619902486,2.8162842,M,51.27183677820608,0.23543679550239144,False
858121172817976192,8.53285617468069,1.777483,M,30.38633804853874,0.4185182325072503,False
859102555665441408,13.093503657940058,3.6009235,M,31.363077297074373,0.14643659913431245,False
859479413275804928,3.3074226227947037,0.70826244,F,28.267973495472223,1.393983835389612,False
859756009169691776,11.788794743950456,2.807764,M,49.9515364568357,0.1977518365776123,False
861857244610039552,4.047836879186742,0.677361,F,39.198687364208055,1.175482890117217,False
862317321505789312,15.926625414112845,3.4125977,M,47.78096505738283,0.07626713962008995,False
862822237862084224,11.511338920802114,3.0861473,M,44.93929094794457,0.21079781644857148,False
865962683591073408,3.98386956599503,0.6578083,F,30.59946876547396,1.1929247342710407,False
867739936760402560,14.261336254530107,0.8446064,G,54.31854760967995,0.11190935033509553,False
867815979158660352,0.06018488313074677,1.1857357,K,45.26795999088179,2.9442962897463967,False
871482678637490176,11.099131790946895,3.0419226,M,57.01217923576235,0.2317857972488627,False
872851433175521152,10.987345299751004,2.784295,M,54.29513784422005,0.23782936155626247,False
876571935709366272,13.529079123656247,0.517746,F,32.24470256812305,0.13246223778366362,False
877850878186767104,12.069086959983114,3.0941315,M,35.88422804836014,0.18539213420327952,False
878582156499211520,12.360788327218264,3.2031574,M,51.63459019778164,0.17334893078613448,False
879522238939718528,6.992573734259986,1.5091124,K,48.900224520504445,0.5966815738360943,False
881250430700478080,20.698353600941797,2.8617077,M,10.87790545434847,0.025419361642881014,False
886770902489820672,11.381909822858498,2.8648787,M,43.01249502812728,0.21717459371301182,False
888622862325340032,13.595645411592455,3.749714,M,47.11247474832397,0.13044740943678404,False
893866845593602816,12.949492487110431,3.4248552,M,50.17445947605236,0.15137381322694785,False
893894230305207424,9.838052679990387,2.3934708,M,49.35605778298643,0.30988084531877913,False
895857889352789760,11.331300118147691,2.9269552,M,44.72652697025663,0.21972020127482556,False
896243130739496576,9.865880182793395,2.4041748,M,58.9932012175265,0.3079016255338016,False
903952356517176960,12.437526291066598,3.3092518,M,56.5084170569996,0.17031283213415543,False
906771229452899584,12.965809601990642,0.40509605,F,40.65207139191253,0.15080614549155916,False
907340329799610112,5.018352548044589,0.8439598,G,51.36963623919584,0.9400798526678608,True
912087093295958144,12.919628968266217,3.5115948,M,16.43877330042445,0.15241829640842997,False
917283282168722432,11.867052934781043,2.8963509,M,26.26850840140672,0.19422033841860245,False
919034563674060544,6.583489083925054,1.3706036,K,39.98926143761089,0.6556183366221269,False
925231686086270336,10.374527794443216,2.5000095,M,60.13720522224601,0.27387173970320994,False
925429323299995264,14.27667414783794,3.6182842,M,43.16414774826586,0.1115148193592143,False
926368649827338752,15.88872628252446,3.0010815,M,50.33394190193373,0.07693560472414127,False
935710684733458176,7.3237405734815955,1.5689964,K,46.95811826875793,0.5528737145783865,False
936829918850093056,12.38096703492175,3.2443857,M,50.544021467171405,0.1725453645866026,False
937409086601639168,11.32747601859254,2.899683,M,30.554289996544725,0.21991375702856034,False
940633129573297792,10.228548563688653,,M,50.33562752636473,0.28323384208923164,False
940985523049404416,10.235882970770938,2.308669,M,58.84080502366163,0.2827559177211815,False
941245621974665984,10.284583283144613,2.4451962,M,33.89706868538583,0.2796029000967551,False
943700316040210048,9.454890102746415,2.310299,M,38.4558468411298,0.3384628364848122,False
943770757800160384,10.893092345577564,-0.29527187,B,17.084203301807477,0.2430472801664778,False
946030529073021440,13.577730871307498,0.49105358,F,24.372822504190907,0.1309866131203664,False
953421377516066432,9.46434380125705,2.5721703,M,56.90306239121032,0.3377268737453945,False
953611382572889216,10.979690110427718,2.784524,M,31.652030672816707,0.2382489465140771,False
954898227790196480,13.988104635329139,4.1081886,M,35.373910521503525,0.1191762007905204,False
956553817424224128,10.554355398112747,2.7275476,M,59.69066542382841,0.26276315039159126,False
958394674766720000,11.769258504085109,2.9457674,M,47.0343881861985,0.19864340437004402,False
960039814744267520,14.12439583559642,0.58189964,F,37.677218424393416,0.11549426421992279,False
962141157557751552,8.456966919333375,2.2678804,M,37.13946267110076,0.4258957517475049,False
962725097016375040,15.555113340423954,1.5070477,K,60.159432656278206,0.08307850369258546,False
964389315240441984,4.076496611164976,0.75662565,F,44.83745747281785,1.167751244730109,False
965215082833073920,12.214643858531172,3.4340105,M,60.58013381305664,0.17928155654675446,False
966561537900256512,11.802084531928504,-0.0812006,B,40.20890938790761,0.19714762374235426,False
968183970384859008,16.78560351974426,1.9296169,M,45.074539247251614,0.0625805892414367,False
968782791907629312,7.939352754161449,1.8751822,M,37.35750378858111,0.4798049504932054,False
969383155320001408,14.5166724202144,0.7928066,F,50.52839646220876,0.10551950809633635,False
969543031181893888,11.950863553162515,3.083002,M,56.76056232758569,0.19050818729362498,False
969705106068169984,10.519141918441036,2.7977324,M,26.27798233260396,0.2649023482501463,False
972014737617415040,11.123583532867043,2.9444332,M,60.22723056571542,0.23048445868625547,False
972942484913274496,8.529873212725429,1.9563532,M,34.222391672766896,0.41880579149242053,False
973150189530513792,11.835651023504894,3.040022,M,57.37023056878363,0.19562974897182966,False
974158613492226816,2.8110692770061387,0.4738555,F,37.05693917009529,1.5627628272321616,False
974241867138759296,4.602116636262604,0.7931433,F,60.55559458465103,1.0346377887278548,False
977120285500400256,9.919818803210637,2.3378344,M,44.74948476925157,0.3041011900440064,False
980007534316621952,8.111675079885023,1.9164906,M,43.20390316716739,0.46113967803695455,False
980384254488328192,8.490933516537577,1.9881039,M,28.447905504326933,0.42257777135725993,False
981375326780564608,10.282926044825707,2.4148064,M,27.885214595884733,0.27970961502863717,False
981964561933287424,12.489622313236657,3.488882,M,35.25537490789171,0.16828204021780613,False
982778986516797312,15.265855859163072,4.61569,M,32.31946984429768,0.08880029613479322,False
988854681613031680,12.963691785164833,3.5337782,M,53.41155757770159,0.1508797033400613,False
989339398738159872,13.409179908231177,3.8535948,M,50.90274681236394,0.13617017925716385,False
990183583149971328,9.79135490399869,2.5986366,M,48.39681918845422,0.3132308360019708,False
991713927241075840,11.17842138752467,,M,18.901920076518905,0.22759245538764078,False
995016005473971456,14.379438077090562,4.666218,M,32.7373095242732,0.10890709964255066,False
995450759243321600,12.445200381219003,3.2981052,M,58.65998178068391,0.1700121509108985,False
996263397119488256,7.90310450017023,1.744194,M,46.28398028959963,0.48382638665473326,False
997982659644401408,14.733551708082146,4.1550274,M,51.72351828847497,0.10037945402852458,False
998466784061440256,9.80341417989593,2.554121,M,56.549942024714895,0.3123622784409747,False
1001820539339342080,10.01347444421709,2.6197195,M,52.60394453222618,0.2976134508604143,False
1004166686699852672,8.763962307354404,1.9719114,M,46.1107024734999,0.3968293350385531,False
1005026474729229824,6.198956655434881,1.0808258,G,32.641331710331514,0.7163154764317035,False
1005317256902177024,9.30760106684128,2.3097382,M,34.08982616536151,0.3501385213076664,False
1005809361369063168,8.262264906293181,1.9744911,M,48.44485035753128,0.445423893042044,False
1008298861851776256,11.851506355403021,3.0233831,M,40.00128372020946,0.1949168411192297,False
1009524782956525184,7.516206866431801,1.4939499,K,53.96654646485914,0.5289069981505974,False
1010300965150157824,15.192293178652431,1.182003,K,57.82895764014987,0.09031724511554422,False
1011026097364914688,11.990473470508151,3.4943533,M,45.53843547985026,0.1887785530340761,False
1012909801301183616,8.872389088343937,2.0919523,M,46.41173269922271,0.38704467000877396,False
1013110152935464192,13.338787773175834,3.769946,M,25.289127462304783,0.13839526215890466,False
1014522509980705536,12.176302541669287,3.0148973,M,34.71700817197735,0.18087133572293015,False
1015799283499485440,4.597461139119607,0.786602,F,43.74108707906552,1.0357474818267325,False
1019361632454363776,7.852945392170415,1.609067,M,29.13654966586596,0.4894467631976229,False
1022778605355554688,9.301790621408394,2.3377066,M,60.03637694680069,0.3506072867240145,False
1022858010710856576,1.9825329512367267,0.28672504,A,35.83192082018148,1.8912402620980167,False
1023658936212291200,10.884256409784093,3.0081644,M,35.165177835244194,0.2435422752407198,False
1027068590488156928,16.153523590328536,3.6398373,M,60.37643721542416,0.07238484369970784,False
1028293790039578624,6.599821294481702,1.2532768,K,43.12484440099296,0.6531574285209195,False
1028432805245868544,7.03503819261412,1.4335766,K,34.146308639020894,0.590875769287373,False
1029138730366846720,12.61434712578722,3.282425,M,30.72370417596154,0.16351789488486487,False
1031373105496768000,16.41723283472101,3.2657433,M,46.24728404042574,0.06812032581981031,False
1031735536312319360,9.188024776528852,2.4633856,M,35.63354618533928,0.35991299068810995,False
1032237355995776000,8.365278299105032,2.0444727,M,48.040015646454926,0.43498288571365706,False
1033656864162527744,10.877592850079003,2.9565668,M,46.64166335081288,0.24391623903852985,False
1042676810880704128,5.513616130112101,1.0619335,G,43.20171364873102,0.8387613055032765,False
1043243677844087552,9.528501799294773,2.4542942,M,41.95211303253023,0.33277433180807703,False
1043950766900313088,5.516700790891539,1.0246124,G,53.176241953274655,0.8381657705403044,False
1044199325247992192,5.501270925109318,0.8982763,G,38.687584503818336,0.8411489506839557,False
1044546255526422784,13.455006594261661,3.7686949,M,41.235026798685965,0.13474086794579124,False
1044968502350059776,4.956303076746847,0.900568,G,36.50663339957886,0.9536075751952773,True
1049215503451436544,8.922254553420027,2.0868464,M,33.81251610574529,0.38262605904181185,False
1050114560366229120,11.800237503480774,3.0282717,M,60.42483863630636,0.1972314872792654,False
1050817251375388160,11.800470558371376,3.089385,M,45.22178369336167,0.19722090355524835,False
1051778258897462400,11.450982553395097,2.7317219,M,55.99621718683834,0.21374784489341728,False
1056851646065857024,11.210158482702905,2.8273335,M,55.75204518083951,0.22593533204157532,False
1064092479891020800,6.956161086195907,1.4130955,K,23.6876502894929,0.6017053754758311,False
766483338273886080,10.945416122746742,2.7147617,M,58.67709106898063,0.2401366168033743,False
770810466284247936,4.487457792571862,0.7876487,F,34.838948717737686,1.06231721843626,False
771450278972578048,7.126807505029333,1.4829464,K,49.82224568365572,0.5785211615402667,False
771696530922229632,13.536338805713612,3.742385,M,44.15107057957302,0.13224099839808065,False
773861400598512512,6.249814558059306,1.1792297,K,23.170536428036563,0.7079760140206022,False
775531009004593664,14.490047979398362,0.8528671,G,56.133148720268885,0.10616838280069388,False
778368406134515968,9.654709211905272,2.4153347,M,40.552698391066905,0.3232429628109007,False
782440138209908992,11.121837603388627,,M,58.38448844178937,0.23057713555085374,False
784185681638625408,9.134001787890664,2.3775177,M,32.82515930232078,0.36441800076630654,False
786717135370412800,14.161556070363,0.7856178,F,43.02699201378609,0.11451025794635734,False
787432676920949632,13.307265069830102,3.7121105,M,59.73507124900083,0.13940344071281127,False
788737071367394688,9.365049609259463,2.248808,M,39.628832529200544,0.3455373824976339,False
794031395950867968,12.506498077819376,3.2495174,M,32.516948594284,0.1676294006494883,False
795985606070786944,11.787959449132863,2.913969,M,31.91190351134888,0.197789874585718,False
796063843195758208,4.438327649062655,0.82047796,G,53.84384559588085,1.07440305633905,True
798914636327665536,8.751221656837124,2.0081234,M,13.569325756748086,0.39799519999686495,False
802074151711399936,8.574775431776906,2.1291246,M,53.243955727178886,0.4144980166557576,False
804339283106713344,9.90547506137926,2.3079767,M,34.26988031758083,0.3051072263473678,False
805158178747510272,12.205596642479149,3.1467018,M,53.51528855682827,0.17965542489888928,False
805402888803184128,12.409224592452171,3.2427702,M,50.62122860429968,0.17142633519412548,False
808448501651533312,14.886178456289882,4.383833,M,34.477812914708416,0.0969130260520732,False
810562347114361472,3.6026272507411186,0.65207434,F,51.83541857556331,1.3023786702345392,False
810978748488390784,14.577238524376877,4.2338142,M,47.67794135688129,0.10405816127264034,False
812758106195964800,13.239527317990134,3.7513027,M,49.21430273185816,0.14159478820001248,False
812976702849686144,15.917164245727164,,M,43.525638512940674,0.07643346980239284,False
814091607642320640,4.777559872952402,0.81193066,G,59.582569111025926,0.9936741974063829,True
817563590483640064,10.15704106589102,2.46247,M,60.672541419210646,0.2879359511115523,False
819581503558462208,5.447189453720036,0.94903946,G,58.67386662000006,0.8516890323228272,True
820561615095695872,9.541779070763868,2.642128,M,39.514727002049376,0.33175852609903966,False
820853913390945920,10.391184764168987,2.75344,M,39.13189208281514,0.2728233413662508,False
822368490657380224,11.364616573967345,2.96251,M,42.873257781338665,0.21804108908574493,False
823440720652462720,8.816844301567325,2.1041222,M,55.25860788886387,0.3920266305464546,False
823471575697569920,11.363724855622058,2.8756495,M,57.73891636841353,0.21808586312951053,False
828365055275781760,3.9134932519846233,0.73382473,F,50.92246866436828,1.2124132523505418,False
833507677317944192,9.824220521582752,2.4679117,M,50.83762996587932,0.3108693805817967,False
834310458244449408,8.375544032905593,2.103366,M,50.16906341213807,0.433955899362825,False
834874473349690368,10.309967612056505,2.5739584,M,57.41504077507589,0.2779733997825108,False
834923367257321856,4.459379120252836,0.7435155,F,37.95955529718709,1.0692077252750842,False
835525281154125056,11.769419066753585,3.056652,M,55.75550922382898,0.19863606047625107,False
836099398022603776,10.25928704942309,2.6209936,M,27.67241041205808,0.2812362478189625,False
841344377725239808,11.39953282446732,2.9398775,M,55.94437612727483,0.21629511823413233,False
844152289904253312,8.223291290103202,2.0297136,M,28.17999696368644,0.44943911946000764,False
845600587236098432,12.40988560450487,3.2649488,M,29.297534820778164,0.17140024546574906,False
846580561334531200,7.206194363968436,1.7970772,M,43.075599182376905,0.5680421514035153,False
849660430842897024,12.177623433755862,3.1061783,M,59.71050074026808,0.18081633267831096,False
852948142407905792,11.596247432843876,3.042698,M,41.57630726502639,0.20671655404898745,False
857221944105624960,11.287733787196782,2.8533154,M,47.94611719062813,0.22193542095306867,False
858413849069574400,7.617921722875071,1.712081,M,43.85271186399152,0.5166635548135576,False
862786435014611328,13.710439923130485,3.9188213,M,43.18150904642186,0.12704454075961702,False
863131372427958912,14.290949278765176,0.9150429,G,24.006063151884057,0.11114887520573045,False
864706010518988800,3.787908648897514,0.776947,F,42.33060447879065,1.2479843381568811,False
864890659752493312,10.523586972071236,2.9405355,M,57.44421587198372,0.2646313563761229,False
865209037088705024,2.5419715442128137,0.5943723,F,32.46042421299284,1.6626576909021844,False
865465498175616768,11.388495486628416,3.2827158,M,45.58396544462598,0.21684551861528895,False
870435703051698048,10.825211248646836,2.6558828,M,42.56083602772993,0.24687600170582638,False
875864782229178624,17.278729885025943,2.8553314,M,41.89899664028476,0.05586335459003349,False
878467085735262720,1.1345824499079762,1.3498037,K,36.87173807327438,2.2990147361729454,False
880861787700559232,16.799312652433482,2.9930077,M,54.20341750607614,0.0623833560326375,False
882063416470619264,12.14681390874012,3.5331802,M,53.204383871836605,0.18210363257740608,False
882401825533177600,10.619644876090602,2.7717695,M,42.93693353180584,0.2588424562757916,False
884039857341503616,7.78743796656832,1.6895742,M,22.83086713622765,0.4968853625862903,False
885778666260181632,5.179426438611275,0.95351887,G,52.06337434321098,0.9058522265383135,True
893028364898320000,11.05166594404571,3.190998,M,60.52008247436952,0.23433297467725325,False
893178997989691520,16.825785927420515,1.8242207,M,37.53429080947102,0.062004242660725184,False
894591075862208128,14.527758852109658,0.75906944,F,47.529235585694686,0.10525048718693952,False
894697148671276800,10.754101176933228,2.6791658,M,49.21863494801894,0.2509515499216114,False
899703293831419776,12.028633773413704,3.1479845,M,55.87470527052954,0.18712707220374714,False
899893234465049216,11.560085633001082,2.7230024,M,47.75992909908216,0.2084449782079966,False
901202374856726144,3.5126470451080465,0.6771455,F,55.63063163403713,1.329643746888582,False
902007870203594880,4.948733666278168,0.85226345,G,21.57892803892574,0.9552710872908242,True
903499117208718080,16.71005896719199,1.9910793,M,53.436500210844684,0.06367868747495176,False
904718647402181760,9.111443966965442,2.121048,M,54.68096956934785,0.3663157596532972,False
905398695343889024,7.041442038819009,1.5520029,K,39.04898882039953,0.5900051413283729,False
908828072110937216,3.071361858905928,0.74733734,F,47.84690254805191,1.4718508876451146,False
914608342177083520,4.946495821476985,0.89090824,G,60.61727871095709,0.9557634489008924,True
918137877581124352,6.901051769375591,1.3236008,K,34.08760165763589,0.6093892981696545,False
920399190747526784,16.222356422123255,3.618023,M,48.65222601229057,0.07124663507903259,False
924360391840027264,11.236411901243564,2.7789497,M,39.19524827518596,0.22457365632342288,False
925075795953260032,6.636308597992279,1.3005018,K,44.85595221131554,0.6476929057424817,False
926994787340951808,9.01407673255443,2.362853,M,58.80757261207256,0.37462117935736333,False
928583646066697344,14.60509210330079,4.2799377,M,48.50710762411884,0.1033929173625836,False
929317054681656320,11.534665318876787,2.7630281,M,49.69912426625957,0.20966863513766948,False
929917388030867968,7.843405264997747,1.8036089,M,38.66435298265437,0.49052311045163,False
929923164762521856,11.932913153112262,3.2184944,M,53.4139836786166,0.19129723142566019,False
930709865331990784,12.836282081456002,3.4619493,M,38.62867251120742,0.15537165501435554,False
933287876501371520,14.670728492517803,1.04772,G,35.830634717867056,0.10184205422331077,False
933309385697610240,9.817821085015835,2.6120949,M,46.16018949466199,0.31132779195740085,False
933500082245641216,4.624774319572809,0.9077854,G,44.29426056347017,1.0292540108234802,True
935214461391801216,7.309099420403967,1.572566,K,44.931955068216034,0.5547407354629185,False
935525039066950528,7.487695524939507,1.6166992,M,27.284279827947127,0.532390684131908,False
938995681881115008,4.834082217879052,0.8505478,G,58.16904803632054,0.9808255674870794,True
939072613334579328,10.128579492371069,2.5611715,M,5.584628669736241,0.28982914173432855,False
941247584773550976,6.340292902097545,1.2369308,K,59.0471879338501,0.6933790407380229,False
945007674022721280,12.435420227194662,-0.011745453,B,45.70378358080642,0.17039544351952438,False
949363148815900032,10.680462430495389,2.715537,M,54.24892216460231,0.2552429509181651,False
950667444485503744,10.54953916476442,2.7475328,M,42.81825527719956,0.26305471076871434,False
952195559489364352,10.788150541476332,2.6729498,M,48.57630667515927,0.24899174327491008,False
952639968345756288,11.940280729268043,3.2002144,M,40.45852579512077,0.19097298090632958,False
960039814743241216,9.300408958139649,2.0305786,M,37.48882324658614,0.35071884657453,False
961025703013484416,9.588785663875905,2.5038538,M,47.36257077116748,0.3281870450670205,False
961741072766513536,9.752703040837343,2.3398113,M,58.7845491664516,0.31603100767646003,False
961975474901437184,12.60785430268616,3.1400833,M,31.58139717392562,0.16376254150952818,False
962379270546799872,10.571608850245758,2.455821,M,41.92210003433483,0.26172132781329965,False
962631711544578560,10.211324189501793,2.6244555,M,51.61357746016261,0.28435939466798427,False
965175191176736256,8.919769417922478,2.037444,M,28.38676591155343,0.38284506935634394,False
969752767321089792,4.154432133454683,0.72873974,F,27.597015233609387,1.1469824865793719,False
973250313808519168,12.260986248503313,3.0720139,M,43.2321715127528,0.17737866222018522,False
975765721535076608,4.250156961982208,0.7798314,F,60.465967682076446,1.1219779032322417,False
977771363887180544,7.722217425505651,1.7338495,M,50.19747994660149,0.5044036928170768,False
979580889444475904,9.963444418096477,2.394044,M,58.94219655985568,0.3010617336661014,False
981158276313892608,4.876623314015363,0.8504176,G,40.223840805636,0.9712648425350009,True
981548637301374336,11.922353983030865,3.210291,M,9.023125614476156,0.19176290567609028,False
982389862479141376,11.034541495756173,2.799405,M,14.10895670710806,0.2352587853573495,False
983029060988249984,9.946172750561885,2.5023336,M,54.56988642377597,0.30226142462534406,False
983082589164304896,7.920556647464801,1.8156967,M,55.91630569440397,0.4818860289776209,False
986030727731770624,14.353945509984026,1.3421335,K,41.868200763848016,0.10954825120366328,False
986528634701218688,12.938946173237067,3.5676727,M,53.882627513732594,0.15174185283100047,False
989832319249728128,17.438308231139942,3.1888924,M,28.945986403306573,0.05384795032201619,False
990418187148387328,13.490023007104348,0.49773407,F,46.69691590702063,0.13365884358414484,False
991570479629581824,10.750185886360462,2.927514,M,39.905340671489405,0.2511778920257746,False
992675553238598400,11.383005196436304,2.8670673,M,25.30291524132618,0.2171198250423754,False
992774307423176320,12.614638176148777,3.1513166,M,46.70398786157193,0.16350693680233888,False
996770001398722432,9.905889028006362,,M,40.77250497576355,0.3050781451144181,False
998339176290853632,12.827622095200498,3.434928,M,60.39130034855526,0.155681780712218,False
999873716565531008,9.867596648716368,2.2834682,M,21.43236368829537,0.30777995734704167,False
1001321292340772352,16.550508536568735,3.3708057,M,42.789606502444656,0.06606160887219872,False
1008061401700431616,16.73886167678133,3.5566998,M,33.01540769959419,0.06325776336914438,False
1011277541930006784,6.800130518815655,1.4033241,K,53.988902142403504,0.623716090618711,False
1011515826715757696,11.515384817598724,2.8914156,M,55.33157550987526,0.2106015281918343,False
1014826971622391424,12.211985480499365,3.284442,M,32.08433955368241,0.17939133092043497,False
1015217195172648192,10.962623298724097,2.718605,M,44.28892512508254,0.23918705420113986,False
1016137623843080960,11.03451077035924,2.502039,M,53.185328489721776,0.2352604497683501,False
1023643366955031680,11.835443069778137,2.8017445,M,57.408987313903566,0.19563911655789465,False
1024725462490784640,11.419423360968914,3.0563831,M,56.14161838413254,0.2153067591543112,False
1028103059131969024,12.177039326045676,3.055194,M,32.154438849117426,0.18084065334579155,False
1031984129019591936,11.818972076508178,3.0963306,M,33.934760207986464,0.19638250359095646,False
1035141033061699456,10.870893544744744,,M,50.32209242433245,0.24429278776586086,False
1035772904354245120,14.937340934764206,1.1640358,K,56.98692366959346,0.09577803142554575,False
1037705643933525376,11.326555344825108,3.168048,M,52.790664784232376,0.2199603821408129,False
1038521687719637760,14.292462096389253,4.38756,M,45.047737197290566,0.11111016444576159,False
822327052812586240,10.962433632668365,2.8790445,M,22.40159149964358,0.2391975002596709,False
823228721067307392,8.398564471306988,2.025219,M,14.960031422638078,0.4316617358833433,False
